Player_id,Player,Squad_id,Nation,Pos,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Sh,SoT,Dist,FK,Passes_Cmp,Passes_Att,Passes_TotDist,Passes_PrgDist,KP,PPA,Tkl,Challenges_Tkl,Challenges_Lost,Blocks,Err,Touches,Touches_DefPen,Touches_AttPen,Take-Ons_Succ,Take-Ons_Tkld,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_Dis,Receiving_Rec,Subs,unSub,2CrdY,Fls,Fld,Off,PKcon,OG,Recov
61478cfd,Mayra Ramírez,0f4738a8,co COL,FW,24,1999,25,25,2165,14,11,1,1,1,0,94.0,36.0,210.0,81.0,32.0,16.4,0.0,316.0,470.0,4735.0,754.0,43.0,23.0,28.0,6.0,6.0,19.0,0.0,829.0,16.0,164.0,47.0,63.0,567.0,4690.0,2002.0,85.0,646.0,0,,0,31.0,56.0,27.0,0.0,0,77.0
454771bc,Natalia Ramos,4c088abe,es ESP,MF,24,1999,25,19,1775,0,0,0,0,4,0,7.0,64.0,6.0,16.0,3.0,27.8,4.0,407.0,655.0,8836.0,3125.0,12.0,4.0,63.0,16.0,18.0,35.0,0.0,857.0,44.0,5.0,7.0,1.0,300.0,1373.0,499.0,12.0,336.0,6,1.0,0,32.0,23.0,0.0,0.0,0,151.0
254360d0,Noelia Ramos,4c088abe,es ESP,GK,24,1999,14,14,1260,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,262.0,478.0,8844.0,6794.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,514.0,432.0,0.0,0.0,0.0,238.0,1374.0,859.0,0.0,147.0,0,11.0,0,0.0,2.0,0.0,0.0,0,8.0
38354446,Kerlly Real,f96ff499,ec ECU,DF,24,1998,21,20,1686,1,1,0,0,3,0,14.0,46.0,29.0,8.0,2.0,15.1,0.0,478.0,794.0,8714.0,5054.0,8.0,9.0,27.0,15.0,12.0,26.0,0.0,978.0,54.0,18.0,10.0,13.0,357.0,1959.0,935.0,26.0,397.0,1,1.0,0,27.0,28.0,1.0,1.0,0,91.0
73ea3a61,Alba Redondo,0f4738a8,es ESP,FW,26,1996,26,25,2183,23,5,2,3,0,0,69.0,68.0,213.0,117.0,55.0,15.1,0.0,444.0,662.0,6801.0,1721.0,38.0,21.0,24.0,9.0,2.0,19.0,0.0,994.0,20.0,197.0,33.0,30.0,572.0,3416.0,1475.0,33.0,737.0,1,,0,6.0,23.0,20.0,0.0,0,80.0
660cd10f,Vera Rico,7a7bef84,,FW,18,2004,4,0,38,1,0,0,0,0,0,2.0,1.0,4.0,2.0,2.0,14.2,0.0,4.0,8.0,54.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,1.0,0.0,6.0,25.0,23.0,0.0,11.0,4,17.0,0,1.0,0.0,2.0,0.0,0,1.0
d0c1e0fa,Marina Rivas,89818574,,"MF,FW",17,2005,8,1,155,0,0,0,0,0,0,2.0,9.0,4.0,1.0,1.0,30.0,0.0,60.0,81.0,980.0,293.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,107.0,5.0,1.0,1.0,1.0,46.0,149.0,75.0,1.0,50.0,7,7.0,0,1.0,1.0,0.0,0.0,0,18.0
cd97e99c,Almudena Rivero,215d9026,,"MF,DF",21,2002,12,3,352,0,0,0,0,0,0,2.0,17.0,3.0,1.0,0.0,24.1,0.0,86.0,134.0,1522.0,649.0,1.0,2.0,11.0,5.0,6.0,6.0,0.0,177.0,6.0,0.0,1.0,2.0,61.0,285.0,118.0,2.0,78.0,9,7.0,0,2.0,0.0,0.0,0.0,0,37.0
b48a6ed4,Gisela Robledo,4c088abe,co COL,"MF,FW",19,2003,2,1,116,1,0,0,0,0,0,4.0,2.0,5.0,5.0,3.0,20.7,0.0,8.0,13.0,124.0,23.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,31.0,0.0,4.0,1.0,1.0,22.0,195.0,99.0,6.0,21.0,1,,0,3.0,3.0,2.0,0.0,0,4.0
24a00636,Kenti Robles,54582b93,mx MEX,DF,32,1991,16,12,1078,1,0,0,0,2,0,19.0,56.0,43.0,6.0,2.0,17.4,0.0,546.0,756.0,10003.0,3887.0,4.0,3.0,29.0,23.0,7.0,13.0,0.0,866.0,32.0,13.0,4.0,7.0,373.0,1741.0,891.0,2.0,474.0,4,10.0,0,9.0,4.0,0.0,0.0,0,68.0
9f7c1cbd,Cinta Rodríguez,b56c2667,,DF,23,1999,20,20,1782,0,0,0,0,3,0,5.0,48.0,2.0,5.0,3.0,10.2,0.0,886.0,1021.0,19299.0,7372.0,2.0,2.0,16.0,4.0,7.0,19.0,2.0,1166.0,153.0,9.0,0.0,0.0,647.0,3202.0,1927.0,0.0,802.0,0,6.0,0,20.0,2.0,0.0,0.0,0,100.0
9d8f244b,Lucía Rodríguez,54582b93,es ESP,DF,23,1999,9,7,621,0,1,0,0,0,0,16.0,34.0,20.0,2.0,0.0,24.2,0.0,333.0,433.0,5332.0,2121.0,5.0,7.0,23.0,9.0,2.0,8.0,0.0,501.0,21.0,7.0,4.0,5.0,226.0,1210.0,624.0,3.0,259.0,2,16.0,0,9.0,3.0,0.0,0.0,0,49.0
c165d140,Misa Rodríguez,54582b93,es ESP,GK,23,1999,23,23,2070,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,523.0,660.0,13068.0,9510.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,704.0,649.0,0.0,0.0,0.0,340.0,1686.0,980.0,0.0,259.0,0,3.0,0,2.0,9.0,0.0,0.0,0,49.0
6862731d,Fridolina Rolfö,15f49df1,se SWE,"DF,FW",29,1993,21,19,1576,8,8,2,2,2,0,65.0,72.0,209.0,44.0,17.0,14.3,0.0,840.0,1036.0,14108.0,4243.0,48.0,48.0,36.0,10.0,5.0,16.0,0.0,1208.0,16.0,106.0,9.0,16.0,704.0,3690.0,1850.0,19.0,810.0,2,4.0,0,14.0,8.0,9.0,0.0,0,124.0
5feaae04,Lucía Romero,7a7bef84,,"MF,FW",20,2002,6,0,125,0,0,0,0,0,0,3.0,3.0,6.0,1.0,0.0,24.3,0.0,24.0,43.0,360.0,172.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,56.0,1.0,2.0,2.0,3.0,20.0,168.0,81.0,2.0,30.0,6,5.0,0,0.0,0.0,1.0,0.0,0,7.0
1d3eb4bd,María Romero,7a7bef84,,MF,17,2005,1,0,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,6.0,93.0,57.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,5.0,1,4.0,0,0.0,0.0,0.0,0.0,0,1.0
b453c51e,Paula Romero,27acb0af,,DF,24,1998,19,15,1367,0,0,0,0,2,0,13.0,45.0,15.0,0.0,0.0,,0.0,318.0,600.0,5877.0,4246.0,9.0,10.0,27.0,18.0,17.0,15.0,1.0,748.0,65.0,1.0,2.0,3.0,204.0,1209.0,441.0,8.0,199.0,4,7.0,0,13.0,12.0,1.0,0.0,0,99.0
687d4868,Berglind Rós Ágústsdóttir,27acb0af,is ISL,FW,27,1995,9,4,458,1,0,0,0,0,0,2.0,7.0,15.0,3.0,2.0,8.5,0.0,59.0,96.0,844.0,215.0,2.0,2.0,9.0,3.0,4.0,8.0,0.0,140.0,4.0,6.0,4.0,2.0,55.0,218.0,78.0,8.0,71.0,5,2.0,0,8.0,5.0,4.0,0.0,0,21.0
08259171,Sara Rubio,e9fecaf2,,"DF,FW",24,1998,5,1,235,1,0,0,0,0,0,0.0,6.0,4.0,4.0,1.0,27.4,0.0,52.0,94.0,1171.0,720.0,6.0,1.0,2.0,2.0,1.0,6.0,0.0,122.0,5.0,0.0,0.0,0.0,24.0,98.0,48.0,0.0,22.0,4,5.0,0,1.0,3.0,0.0,0.0,0,15.0
a72e5658,Laura Rueda,7a7bef84,fr FRA,"MF,DF",23,1999,3,0,80,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,,0.0,12.0,17.0,173.0,51.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,8.0,89.0,30.0,1.0,9.0,3,4.0,0,3.0,1.0,0.0,0.0,0,5.0
af7f9412,Alba Ruiz,89818574,,"DF,FW",21,2001,6,0,165,0,0,0,0,1,0,5.0,9.0,9.0,3.0,1.0,24.8,0.0,69.0,90.0,947.0,351.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,115.0,2.0,4.0,4.0,3.0,62.0,453.0,231.0,1.0,61.0,6,9.0,0,1.0,3.0,0.0,0.0,0,12.0
93015232,María Ruíz,27acb0af,,"FW,MF",22,2001,19,14,1304,1,2,0,0,4,0,12.0,19.0,56.0,20.0,7.0,23.0,1.0,211.0,412.0,3403.0,1472.0,10.0,7.0,33.0,9.0,15.0,21.0,0.0,606.0,22.0,22.0,14.0,30.0,259.0,1139.0,407.0,22.0,316.0,5,2.0,0,15.0,20.0,3.0,0.0,0,78.0
e20acc1f,Camila Sáez,aa11fb42,cl CHI,DF,28,1994,26,25,2235,2,0,0,0,4,0,10.0,50.0,9.0,12.0,3.0,16.0,4.0,685.0,1020.0,14397.0,7129.0,11.0,5.0,28.0,19.0,9.0,27.0,2.0,1247.0,204.0,12.0,7.0,2.0,509.0,2764.0,1603.0,6.0,586.0,1,,0,20.0,10.0,0.0,0.0,2,131.0
e074f9c9,Noelia Salazar,74142337,,"MF,FW",23,1999,15,9,784,0,0,0,0,2,0,0.0,25.0,6.0,6.0,1.0,31.3,1.0,270.0,357.0,4669.0,1165.0,6.0,0.0,25.0,16.0,15.0,9.0,0.0,437.0,24.0,3.0,1.0,4.0,194.0,735.0,213.0,10.0,233.0,6,10.0,0,19.0,5.0,1.0,0.0,0,59.0
ff43414f,Iina Salmi,f96ff499,fi FIN,"MF,DF",28,1994,15,4,389,0,1,0,0,1,0,7.0,18.0,12.0,5.0,0.0,12.1,0.0,72.0,116.0,1357.0,482.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,158.0,5.0,11.0,5.0,4.0,76.0,396.0,212.0,9.0,94.0,11,9.0,0,6.0,4.0,1.0,0.0,0,27.0
ea5ef13c,Enith Salón,f96ff499,es ESP,GK,21,2001,23,23,2070,0,0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,,0.0,678.0,885.0,16747.0,10608.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,955.0,769.0,0.0,1.0,1.0,467.0,2203.0,1239.0,0.0,365.0,0,3.0,0,1.0,10.0,0.0,1.0,0,29.0
83bc27df,Amanda Sampedro,215d9026,es ESP,MF,29,1993,25,23,2076,3,5,1,2,4,0,49.0,173.0,111.0,21.0,6.0,23.0,2.0,852.0,1153.0,14686.0,5057.0,46.0,37.0,32.0,15.0,21.0,32.0,0.0,1360.0,6.0,35.0,17.0,15.0,808.0,4022.0,1762.0,47.0,961.0,2,,0,32.0,55.0,3.0,0.0,0,157.0
f13170a5,Olga San Nicolás,f96ff499,,"FW,DF",19,2003,4,0,70,0,0,0,0,0,0,2.0,1.0,2.0,1.0,1.0,28.2,0.0,15.0,25.0,241.0,137.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,39.0,1.0,0.0,2.0,2.0,11.0,84.0,53.0,0.0,16.0,4,12.0,0,1.0,0.0,2.0,0.0,0,4.0
eaf4b5e2,Sanadri,aa11fb42,,FW,23,2000,22,16,1280,5,3,0,0,2,0,22.0,17.0,75.0,25.0,14.0,14.5,0.0,186.0,323.0,2716.0,411.0,15.0,4.0,19.0,8.0,4.0,7.0,0.0,496.0,8.0,54.0,10.0,19.0,255.0,1461.0,502.0,16.0,337.0,6,3.0,0,14.0,8.0,11.0,0.0,0,33.0
47197c8a,Lidia Sánchez,74142337,,"DF,FW",18,2005,10,4,466,0,0,0,0,0,1,1.0,4.0,2.0,0.0,0.0,,0.0,69.0,127.0,1460.0,580.0,1.0,1.0,11.0,6.0,4.0,8.0,0.0,174.0,25.0,1.0,0.0,0.0,66.0,237.0,150.0,2.0,70.0,6,4.0,0,2.0,0.0,0.0,0.0,0,23.0
15cc3dbd,Nerea Sánchez,7a7bef84,,"FW,MF",23,1999,4,0,48,0,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,,0.0,9.0,16.0,161.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,16.0,74.0,19.0,1.0,19.0,4,5.0,0,4.0,0.0,0.0,0.0,0,3.0
53b686a8,Vanesa Santana,27acb0af,ar ARG,MF,32,1990,14,12,974,0,0,0,0,5,0,1.0,28.0,8.0,7.0,1.0,27.2,0.0,119.0,251.0,2015.0,937.0,2.0,3.0,32.0,19.0,26.0,17.0,0.0,374.0,22.0,4.0,5.0,2.0,116.0,489.0,126.0,6.0,130.0,2,3.0,0,23.0,11.0,1.0,0.0,0,54.0
36e74d61,Leicy Santos,b56c2667,co COL,MF,26,1996,19,16,1409,1,4,1,1,3,0,33.0,123.0,76.0,19.0,6.0,20.7,4.0,656.0,899.0,11684.0,4243.0,37.0,23.0,42.0,13.0,13.0,24.0,0.0,1073.0,19.0,34.0,12.0,9.0,596.0,3439.0,1367.0,26.0,696.0,3,2.0,0,20.0,31.0,1.0,0.0,0,127.0
15dff0ba,Izarne Sarasola,c21f25d3,es ESP,DF,21,2002,14,9,882,1,1,0,0,2,0,17.0,36.0,30.0,8.0,4.0,20.2,1.0,356.0,478.0,5625.0,1896.0,8.0,4.0,19.0,8.0,12.0,11.0,0.0,595.0,32.0,5.0,9.0,6.0,258.0,1406.0,766.0,10.0,302.0,5,7.0,0,6.0,9.0,1.0,0.0,0,56.0
924c6a21,Amaiur Sarriegi,c21f25d3,es ESP,FW,22,2000,26,23,1954,11,3,1,1,0,0,67.0,38.0,204.0,70.0,32.0,13.7,0.0,306.0,485.0,4611.0,1095.0,33.0,17.0,36.0,6.0,25.0,24.0,0.0,792.0,11.0,137.0,30.0,47.0,465.0,3308.0,1540.0,38.0,517.0,3,,0,20.0,32.0,28.0,0.0,0,107.0
b189d8ee,Nora Sarriegi,c21f25d3,,"FW,MF",22,2001,2,0,15,0,0,0,0,0,0,0.0,0.0,1.0,3.0,1.0,12.8,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,15.0,6.0,0.0,5.0,2,,0,0.0,1.0,0.0,0.0,0,0.0
e82776f4,Érica Sastre,e9fecaf2,,"MF,FW",27,1995,2,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.0,0,0.0,0.0,0.0,0.0,0,0.0
619b6566,Bibiane Schulze-Solano,94929c05,de GER,DF,24,1998,18,17,1542,0,1,0,0,3,0,4.0,34.0,3.0,8.0,1.0,17.6,1.0,686.0,876.0,15839.0,6689.0,1.0,2.0,23.0,12.0,5.0,17.0,0.0,1040.0,147.0,8.0,1.0,1.0,604.0,2689.0,1537.0,7.0,655.0,1,2.0,0,20.0,4.0,1.0,0.0,0,111.0
ab57ed6a,Liced Serna,f96ff499,co COL,MF,21,2002,1,1,78,0,0,0,0,0,0,0.0,4.0,0.0,2.0,1.0,36.0,0.0,21.0,27.0,363.0,131.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,1.0,11.0,44.0,6.0,1.0,17.0,0,,0,1.0,1.0,0.0,0.0,0,8.0
e16de82b,Therese Simonsson,27acb0af,se SWE,"FW,MF",24,1998,10,8,630,1,1,0,0,1,0,14.0,10.0,39.0,5.0,1.0,24.7,0.0,65.0,155.0,1020.0,350.0,3.0,4.0,6.0,4.0,8.0,4.0,0.0,238.0,5.0,7.0,7.0,10.0,144.0,799.0,294.0,11.0,156.0,2,,0,10.0,4.0,0.0,0.0,0,31.0
469420ca,Paola Soldevila,7a7bef84,,"MF,DF",26,1996,25,24,2199,1,0,0,0,4,1,2.0,76.0,6.0,6.0,2.0,18.9,0.0,638.0,887.0,12108.0,5638.0,6.0,5.0,47.0,23.0,12.0,28.0,0.0,1104.0,94.0,6.0,3.0,2.0,306.0,1425.0,605.0,8.0,437.0,1,,1,20.0,5.0,2.0,0.0,0,148.0
fbfaadb9,Gema Soliveres,aa11fb42,,MF,22,2000,23,14,1304,1,4,0,0,3,0,2.0,37.0,9.0,13.0,7.0,25.4,4.0,333.0,490.0,7184.0,2154.0,13.0,4.0,24.0,12.0,11.0,7.0,1.0,600.0,23.0,5.0,1.0,4.0,236.0,1161.0,350.0,10.0,279.0,9,3.0,0,8.0,7.0,0.0,0.0,0,92.0
abf740b5,Ángela Sosa,74142337,es ESP,"MF,FW",30,1993,26,25,2122,6,3,1,1,2,0,32.0,77.0,67.0,29.0,11.0,22.5,6.0,729.0,1039.0,13185.0,4216.0,38.0,9.0,31.0,13.0,14.0,26.0,1.0,1262.0,34.0,36.0,13.0,15.0,633.0,4010.0,1432.0,27.0,726.0,1,,0,9.0,24.0,5.0,0.0,0,153.0
06a0b963,Michaela Specht,c21f25d3,de GER,DF,26,1997,5,3,326,0,0,0,0,0,0,5.0,26.0,1.0,2.0,0.0,20.0,0.0,296.0,340.0,6359.0,2068.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,360.0,39.0,1.0,1.0,0.0,225.0,989.0,530.0,0.0,270.0,2,4.0,0,3.0,3.0,0.0,0.0,0,31.0
68efab40,Andrea Stašková,b56c2667,cz CZE,"FW,MF",22,2000,24,6,625,3,2,0,0,0,0,12.0,22.0,45.0,23.0,5.0,13.5,2.0,151.0,204.0,2056.0,420.0,8.0,5.0,2.0,0.0,0.0,2.0,0.0,289.0,12.0,43.0,3.0,5.0,186.0,852.0,237.0,25.0,236.0,18,2.0,0,6.0,17.0,5.0,0.0,0,20.0
360a8119,Sille Struck,753b93a5,,DF,24,1998,22,17,1527,0,0,0,0,1,0,2.0,16.0,4.0,7.0,2.0,18.2,0.0,317.0,467.0,7306.0,3526.0,3.0,0.0,9.0,4.0,4.0,20.0,0.0,620.0,144.0,10.0,0.0,1.0,255.0,1045.0,501.0,0.0,279.0,5,3.0,0,14.0,2.0,0.0,0.0,0,59.0
c77bcf9b,Esther Sullastres,215d9026,es ESP,GK,30,1993,20,20,1800,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,398.0,581.0,11624.0,9125.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,629.0,549.0,0.0,0.0,0.0,258.0,1593.0,983.0,0.0,160.0,0,5.0,0,0.0,4.0,0.0,0.0,0,21.0
c4a096ef,Sofie Svava,54582b93,dk DEN,DF,22,2000,24,16,1504,0,2,0,0,2,0,58.0,74.0,85.0,9.0,5.0,27.2,1.0,882.0,1148.0,15147.0,6050.0,20.0,16.0,42.0,23.0,15.0,20.0,0.0,1363.0,58.0,25.0,23.0,45.0,701.0,3936.0,1911.0,19.0,768.0,8,2.0,0,20.0,10.0,1.0,0.0,0,126.0
0bfd82d0,Ingrid Syrstad Engen,15f49df1,no NOR,"MF,DF",24,1998,17,7,773,2,0,0,0,0,0,4.0,57.0,11.0,7.0,4.0,15.8,0.0,513.0,581.0,8311.0,2691.0,1.0,11.0,15.0,6.0,5.0,2.0,0.0,649.0,16.0,9.0,4.0,3.0,310.0,1101.0,453.0,8.0,464.0,10,2.0,0,14.0,8.0,0.0,0.0,0,62.0
df53f37b,Sara Tamarit,f96ff499,,"DF,MF",nan,0,9,2,250,1,0,0,0,1,0,3.0,6.0,6.0,4.0,2.0,25.7,0.0,88.0,125.0,1462.0,609.0,2.0,0.0,7.0,5.0,3.0,4.0,0.0,159.0,7.0,2.0,0.0,3.0,56.0,305.0,129.0,4.0,70.0,7,4.0,0,3.0,4.0,0.0,0.0,0,21.0
08fce5a6,Andrea Tarazona,0f4738a8,,GK,19,2004,16,15,1435,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,362.0,427.0,7591.0,4956.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,439.0,417.0,0.0,0.0,0.0,205.0,890.0,549.0,0.0,137.0,1,9.0,0,0.0,2.0,0.0,0.0,0,14.0
93504985,Ana Tejada,c21f25d3,es ESP,DF,20,2002,20,17,1377,0,0,0,0,3,1,18.0,73.0,4.0,9.0,2.0,14.9,0.0,922.0,1061.0,18404.0,7125.0,3.0,0.0,14.0,4.0,12.0,13.0,0.0,1182.0,169.0,9.0,1.0,4.0,723.0,3657.0,2211.0,3.0,859.0,3,6.0,0,17.0,4.0,0.0,1.0,0,116.0
ed9340d2,Ana de Teresa,27acb0af,,FW,21,2001,18,11,795,2,0,0,0,0,0,4.0,14.0,30.0,14.0,8.0,18.7,0.0,88.0,138.0,1285.0,342.0,8.0,4.0,5.0,1.0,2.0,8.0,0.0,204.0,3.0,12.0,0.0,3.0,103.0,356.0,137.0,9.0,123.0,7,6.0,0,6.0,5.0,9.0,0.0,0,33.0
e1b3ae76,Gaëlle Thalmann,74142337,ch SUI,GK,37,1986,16,16,1440,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,,0.0,438.0,702.0,12519.0,9343.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,742.0,547.0,0.0,3.0,0.0,376.0,2382.0,1408.0,0.0,296.0,0,10.0,0,0.0,2.0,0.0,0.0,0,37.0
2aa06b99,Tyler Toland,0f4738a8,ie IRL,"MF,DF",21,2001,8,0,81,0,0,0,0,0,0,0.0,14.0,0.0,1.0,0.0,10.7,0.0,62.0,71.0,1455.0,494.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,43.0,170.0,77.0,0.0,59.0,8,18.0,0,1.0,0.0,0.0,0.0,0,8.0
7ea4e1eb,Sandie Toletti,54582b93,fr FRA,MF,27,1995,20,14,1247,1,4,0,0,0,0,20.0,133.0,37.0,17.0,7.0,22.3,1.0,667.0,825.0,11671.0,4460.0,19.0,24.0,35.0,12.0,9.0,13.0,0.0,940.0,14.0,24.0,8.0,6.0,518.0,2665.0,1417.0,1.0,647.0,6,1.0,0,12.0,7.0,6.0,0.0,0,100.0
f86c9887,Paula Tomás,0f4738a8,es ESP,DF,21,2001,23,19,1794,0,4,0,0,1,0,57.0,97.0,152.0,11.0,0.0,18.6,0.0,995.0,1340.0,15473.0,7790.0,29.0,24.0,91.0,40.0,23.0,36.0,0.0,1665.0,39.0,36.0,27.0,41.0,716.0,4319.0,2102.0,32.0,848.0,4,3.0,0,24.0,11.0,3.0,0.0,0,146.0
ac649acb,Elena de Toro,7a7bef84,,GK,26,1997,12,12,1070,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,194.0,372.0,6401.0,5173.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,406.0,304.0,0.0,1.0,0.0,190.0,1193.0,659.0,0.0,119.0,0,13.0,0,0.0,0.0,0.0,0.0,1,21.0
358f6b63,Javiera Toro,4c088abe,cl CHI,"DF,FW",25,1998,12,2,319,0,0,0,0,1,0,2.0,5.0,1.0,0.0,0.0,,0.0,81.0,138.0,1447.0,825.0,1.0,1.0,10.0,6.0,4.0,3.0,1.0,174.0,7.0,1.0,0.0,0.0,68.0,300.0,101.0,5.0,70.0,10,10.0,0,10.0,6.0,0.0,0.0,0,21.0
c9f131f8,Maddi Torre,c21f25d3,,"MF,FW",27,1996,14,6,627,0,1,0,0,0,0,1.0,33.0,6.0,7.0,0.0,18.0,0.0,324.0,407.0,5870.0,1557.0,5.0,1.0,17.0,5.0,10.0,8.0,1.0,486.0,25.0,10.0,1.0,4.0,243.0,1206.0,535.0,7.0,318.0,8,9.0,0,5.0,5.0,0.0,1.0,0,61.0
75d7ddf4,Virginia Torrecilla,b56c2667,es ESP,"MF,FW",28,1994,5,0,43,0,0,0,0,0,0,0.0,6.0,1.0,0.0,0.0,,0.0,21.0,30.0,443.0,127.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,35.0,2.0,0.0,0.0,1.0,12.0,54.0,16.0,1.0,24.0,5,21.0,0,3.0,0.0,0.0,0.0,0,2.0
f45ad67e,Marta Torrejón,15f49df1,es ESP,DF,33,1990,23,14,1331,3,2,0,0,0,0,23.0,144.0,69.0,31.0,16.0,13.2,1.0,1009.0,1175.0,16562.0,6785.0,16.0,18.0,14.0,6.0,4.0,8.0,0.0,1295.0,17.0,59.0,1.0,6.0,638.0,2340.0,1323.0,6.0,905.0,9,2.0,0,6.0,2.0,1.0,0.0,0,78.0
a2da2320,Helena Torres,e9fecaf2,es ESP,"FW,MF",24,1998,15,4,427,0,0,0,0,3,0,2.0,17.0,10.0,1.0,1.0,9.6,0.0,46.0,110.0,790.0,389.0,4.0,4.0,11.0,6.0,2.0,3.0,0.0,159.0,5.0,9.0,2.0,6.0,89.0,460.0,128.0,11.0,102.0,11,,0,12.0,6.0,1.0,0.0,0,25.0
0db7b252,Anna Torroda,f96ff499,es ESP,MF,23,2000,25,21,1775,1,2,0,0,2,0,2.0,91.0,17.0,15.0,1.0,25.8,5.0,702.0,980.0,11959.0,4860.0,26.0,4.0,41.0,16.0,7.0,30.0,1.0,1150.0,35.0,10.0,6.0,10.0,442.0,1426.0,686.0,22.0,674.0,4,1.0,0,13.0,11.0,0.0,0.0,0,137.0
27c88dfc,Paola Ulloa,89818574,,GK,26,1996,24,24,2160,0,0,0,0,2,0,0.0,2.0,0.0,0.0,0.0,,0.0,425.0,506.0,8866.0,5591.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,561.0,510.0,0.0,0.0,0.0,214.0,1206.0,761.0,0.0,100.0,0,1.0,0,1.0,0.0,0.0,1.0,0,29.0
32afe064,Marta Unzué,94929c05,es ESP,"MF,DF",34,1988,20,14,1275,1,0,0,0,2,0,5.0,48.0,7.0,6.0,2.0,34.3,0.0,384.0,571.0,8396.0,3498.0,6.0,5.0,26.0,14.0,13.0,19.0,0.0,713.0,90.0,3.0,9.0,6.0,331.0,1767.0,755.0,9.0,367.0,6,1.0,0,10.0,7.0,0.0,1.0,0,119.0
322b3c10,Mirari Uria,c21f25d3,es ESP,"FW,MF",20,2003,22,7,726,4,1,0,0,0,0,17.0,19.0,74.0,16.0,6.0,11.2,0.0,120.0,186.0,1908.0,520.0,14.0,8.0,14.0,8.0,9.0,4.0,0.0,291.0,7.0,38.0,9.0,14.0,169.0,1173.0,458.0,18.0,202.0,15,4.0,0,5.0,10.0,8.0,0.0,0,33.0
2b141a84,Itxaso Uriarte,94929c05,,MF,31,1991,23,12,1193,0,0,0,0,3,0,2.0,56.0,7.0,12.0,3.0,26.9,0.0,450.0,607.0,9810.0,2569.0,3.0,3.0,30.0,17.0,27.0,16.0,1.0,764.0,38.0,6.0,6.0,3.0,322.0,1239.0,523.0,11.0,380.0,11,2.0,0,22.0,14.0,2.0,1.0,0,105.0
1e4610b4,Naroa Uriarte,94929c05,,DF,22,2001,5,2,202,0,0,0,0,2,0,0.0,8.0,0.0,1.0,0.0,8.6,0.0,88.0,118.0,1919.0,852.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,133.0,15.0,1.0,2.0,0.0,84.0,295.0,166.0,1.0,93.0,3,1.0,0,4.0,2.0,0.0,0.0,0,16.0
